ImageName,ImageText,Gender,View,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus,Species
melhap51.jpg,"Meloidogyne hap
male anterior 200) Freter Mullin/2000
Tomato",male,anterior,,,,Meloidogyne hap,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hap
melhap52.jpg,"© Peter Mullin/2000
Meloidogyne hapla
male i ooX
‘Tomato",male,body,100X,,Tomato,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap53.jpg,"Meloidogyne hapla
male head 400K
‘T omato
20 um
© Peter Mullin/2000",male,head,,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap54.jpg,"Meloidogyne hapla
male lips 1000X
10pm
‘Tomato
© Peter Mullin/2000",male,lips,1000X,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap55.jpg,"eee ce hap! la
male lateral field —1000X
Tomato
1Oum
© Peter Mullinz2000",male,lateral field,1000X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap56.jpg,"Meloidogyne hapla
Juvenile anterior 400.
“Tomato
© Peter Mullin/2003",,anterior,,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap57.jpg,"Meloidogyne ses
juvenile tail +00
Tomato
© Peter Mullin/2004",juvenile,tail,,,,Meloidogyne ses,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne ses
melhap58.jpg,"Meet een ay hap la
1000X%
juvenile ta
T omato
© Peter Mullin/2003",juvenile,tail,1000X,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap59.jpg,"Meloidogyne hapla
juvenile head 400X
‘Tomato
© Peter Mullin/2003",juvenile,head,400X,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap6.jpg,"Melsidogane hapla
male te 400K
“Tomato
© Peter Mullin/2000",male,tail,400x,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap60.jpg,"Meloidogyne hapla
juvenile tail 400K
“Tomato
© Peter Mullin/2004",juvenile,tail,,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap61.jpg,"Meloidogyne hapla
juvenile head i000X
“Tomato
© Peter Mullin/2003",juvenile,head,,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap62.jpg,"Sales lis hopla
juvenile tail 1000
‘Tomato
© Peter Mullin/2003",juvenile,tail,,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap63.jpg,"Meloidogyne hapla
juvenile head 400X
“Tomato
© Peter Mullin/2005",juvenile,head,400X,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap64.jpg,"Meloidogyne hapla
juvenile tail 400X
‘Tomato
© Peter Mullin/2003",juvenile,tail,400X,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap65.jpg,"Meloidog. ne hapla
juvenile tal 1000X
“Tomato
© Peter Mullin/2003",juvenile,tail,1000X,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap67.jpg,"Mel oidoe poner hap la
juvenile 1000X
‘Tomato
© Peter Mullin72005",juvenile,head,1000X,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap68.jpg,"MS Bese git hapla
juveni le tai 1000X%
‘Tomato
© Peter Mullin/2003",juvenile,tail,1000X,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap7.jpg,"Meloidogyne hapla
male tail/spicule tips 1000X
‘Tomato
© Peter Mullin/72000",male,tail,1000X,,,Meloidogyne hapla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne hapla
melhap8.jpg,"Melpigedgns hap hap la
spicule he 1000X
© Peter Mullin/2000",male,spicules,1000X,,Tomato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melhap9.jpg,"Meloido yne hapla
juvenile cad = 400X
Wyoming
otato
© Peter Mullin/2000",juvenile,head,400X,Wyoming,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melicola1.jpg,"Meloidogyne graminicola
juvenile? 200X
Florida
© Peter Mullin/2002",juvenile,body,200X,Florida,,Meloidogyne graminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne graminicola
melicola10.jpg,"Meloidogyne panties
juvenile? tal 1000X
Florida
© Peter Mullin/2002",juvenile,tail,1000X,Florida,,Meloidogyne panties,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne panties
melicola2.jpg,"Meloidogyne graminicola
juvenile? head 400X
Florida
© Peter Mullin/2002",juvenile,head,400X,Florida,,Meloidogyne graminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne graminicola
melicola3.jpg,"Meloidogyne raminicola
juvenile? tail 400X
Florida
© Peter Mullin/2002",juvenile,tail,400X,Florida,,Meloidogyne raminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne raminicola
melicola4.jpg,"Meloidogyne graminicola
juvenile? tail it oo00X%
Florida
© Peter Mullin/2002",juvenile,tail,,Florida,,Meloidogyne graminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne graminicola
melicola5.jpg,"Meloidogyne graminicola
juveni ee 100K
Florida
© Peter Mullin/2002",juvenile,body,100x,Florida,,Meloidogyne graminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne graminicola
melicola6.jpg,"Meloidogyne raminicola
juvenile? hea 400X
Florida
© Peter Mullin/2002",juvenile,head,400X,Florida,,Meloidogyne raminicola,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne raminicola
melicola7.jpg,"Meloidogyne graninicels
juvenile? tai 400K
Florida
© Peter Mullin/2002",juvenile,tail,400x,Florida,,Meloidogyne graninicels,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne graninicels
melicola8.jpg,"eo eas inicola
juveni lez 1000X,
© Peter Mullin/2002",juvenile,head,1000X,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melicola9.jpg,"Meloidogyne emis
1000XK
juvenile? tai
Florida
© Peter Mullin/2002",juvenile,tail,1000X,Florida,,Meloidogyne emis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne emis
meliss1.jpg,"Mesodorylaimus lissus
juvenile 100X
Konza Prairie
Big bluestem/Little bluestem
=
100 im
96W 35"" 39No5""
©Peter Mullin/2000",juvenile,body,100X,Konza Prairie,Big bluestem/Little bluestem,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
meliss2.jpg,"20m
Mesodorylaimus lissus
jevenile ead 400X
Konza Prairie
Big bluestem/Little bluestem
96 35 39No5'
© Peter Mullin/2000",juvenile,head,400X,Konza Prairie,Big bluestem/Little bluestem,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
meliss3.jpg,"96W 35"" 39No5""
©Peter Mullin/2000
Mesodorylaimus lissus
juvenile tal 400X
era etne
Pe Slscetenps| jlSlnestem",juvenile,tail,400X,Konza Prairie,Big bluestem/Little bluestem,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
meliss4.jpg,"Mesodorylaimus lissus
juvenile ‘anus 400X
Konza Prairie
Big bluestem/|_ittle bluestem
96W 35"" 39No5""
20m
© Peter Mullin/2000",juvenile,anus,400X,Konza Prairie,Big bluestem/|_ittle bluestem,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
meliss5.jpg,"Mesodorylaimus lissus
juvenile basal esophagus 400X
Konza Prairie
Big bluestem/|_ittle bluestem
9635"" 39No5
20m",juvenile,basal esophagus,400X,Konza Prairie,Big bluestem/|_ittle bluestem,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
melisscmp.jpg,"Mesodorylaimus lissus
head Drawings-
Thorne, 1974
Photos-
Peter Mullin, 2000
Collage-
Becky Higgins, 2002
male tail",male,tail,,,,Mesodorylaimus lissus,Mesodorylaimus,Mesodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Mesodorylaimus,Mesodorylaimus lissus
melochit1.jpg,"Meloidog ne chitwoodi
Juvenil le ~©=200K
© Peter Mullin/2003",juvenile,body,200x,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit10.jpg,"Meloidogyne chitwoodi
juvenile tail 400K
© Peter Mullin72005",juvenile,tail,,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit11.jpg,"Meloidog ne chitwoodi
juvenile ead 1000X
© Peter Mullin/2003",juvenile,head,1000X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit12.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X,
© Peter Mullin/2003",juvenile,tail,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit13.jpg,"Meloidogyne chitwoodi
jena “head 400X
“Texa Se
Potato
© Peter Mullin/2004",,head,400X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit14.jpg,"Meloidogyne chitwoodi
juvenile tail 400X,
Texas
Potato
© Peter Mullin/2004",juvenile,tail,400X,Texas,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit15.jpg,"Melei logis chitwoodi
jovenile ead 1000X
Texas
© Peter Mullin/2004",juvenile,head,1000X,Texas,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit16.jpg,"Meloidogyne chitwoodi
juvenile lateralfield  1000X
Texas
© Peter Mullin/200+",juvenile,lateral field,1000X,Texas,Potato,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit17.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X
“Texas
Potato",juvenile,tail,1000X,Texas,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit18.jpg,"Melidogine chitwoodi
juvenile ead 1000X
Texas
Potato
© Peter Mullin/2004",juvenile,head,1000X,Texas,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit19.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X%
Texas
Potato
© Peter Mullin/2004",juvenile,tail,1000X,Texas,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit2.jpg,"Melee chitwoodi
ead 400X
juvenile
© Peter Mullin/2003",juvenile,head,400X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit20.jpg,"Meleideayne eed
le 400)
jprvenl
Supermarket
‘okato ‘Pate la/2004
Q",juvenile,body,400x,Supermarket,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit21.jpg,"Neecedne chitwoodi
juvenile ead ~=—- 1000X
Supermarket
otato
© Peter Mullin/2004",juvenile,head,1000X,Supermarket,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit22.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X
ae
‘otato
© Peter Mullin/2004",juvenile,tail,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit23.jpg,"Moloicepgne chi chitwoodi
juvenile
See
‘otato
© freter Mulln/200+",juvenile,body,400x,Supermarket,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit24.jpg,"Meloidogyne chitwoodi
juvenile ead = 1000X
Su ermarket
otato
© Peter Mullin/2004",juvenile,head,1000X,Supermarket,Potato,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit25.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X%
Su ermarket
Potato
© Peter Mullin/2004",juvenile,tail,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit26.jpg,"Meloido yne chitwoodi
juvenile 200K
Arizona
Potato
© Peter Mullin/2004",juvenile,body,200x,Arizona,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit27.jpg,"NES Glarare chitwoodi
fe 400K
Anzona
Potato",juvenile,body,400x,Arizona,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit28.jpg,"10 freter Mulln/2004
a Meloido:
juvenile
ee chitwoodi
ead = 1000X
Arizona
Potato",juvenile,head,1000X,Arizona,Potato,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit29.jpg,"Meloidogyne chitwoodi
juvenile lateral field 1000X
Arizona
Potato
© Peter Mullin/2004",juvenile,lateral field,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit3.jpg,"Meloidogyne chitwoodi
juvenile tail 400X
© Peter Mullin/2003",juvenile,tail,400X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit30.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X%
Avrizona
Potato
© Peter Mullins2004",juvenile,tail,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit31.jpg,"Mepis chitwoodi
“juvenile
Colorado
© Peter Mullin/2002",juvenile,body,100x,Colorado,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit32.jpg,"Meloidogyne chitwoodi
juvenile 200X%
Colorado
50 um
© Peter Mullin/2002",juvenile,body,200X,Colorado,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit33.jpg,"Meledezyne pag
juvenile head —400X
Colorado
© Peter Mullin72002",juvenile,head,400X,Colorado,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit34.jpg,"Meloidogyne chitwoodi
juvenile’ tail +00X
Colorado
20m
© Peter Mullin/2002.",juvenile,tail,,Colorado,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit35.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X
Colorado
© Peter Mullin/2002.",juvenile,tail,1000X,Colorado,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit4.jpg,"Meloido ne chitwoodi
juvenile cad = 1000X
© Peter Mullin/2005",juvenile,head,1000X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit5.jpg,"Melaiesarie chitwoodi
ead = =1000X
juvenile
© Peter Mullin/2003",juvenile,head,1000X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit6.jpg,"Meloidogyne chitwoodi
juvenile tail 1000X%
© Peter Mullin/2005",juvenile,tail,1000X,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit7.jpg,"Meloidogyne chitwoodi
juvenile tail 1000K%
© Peter Mullin/2003",juvenile,tail,,,,Meloidogyne chitwoodi,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne chitwoodi
melochit8.jpg,"Meioieos ne ee
200X
juvenile
© Peter Mullin/2005",juvenile,body,200X,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melochit9.jpg,"Meleiiozyne chitwoodi
cad = +00X
juvenile
© Peter Mullin/2003",juvenile,head,400x,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
melocr1.jpg,"Meloidogyne e
juvenile 400)
La Selva Biological Station, Costa Rica
soil
© Peter Muliny’2003",juvenile,body,400x,"La Selva Biological Station, Costa Rica",soil,Meloidogyne e,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne e
melocr2.jpg,"Meloidogyne sp.
juvenile anterior {1000X
La Selva Biological Station
Costa Rica
soil
© Peter Mullin72003",juvenile,anterior,1000X,Costa Rica,,Meloidogyne sp.,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne sp.
melocr3.jpg,"Meloidogyne sp sp.
juvenile i oooX
La Selva Biological Station
Costa Rica
soil
© Peter Mullin/2005",juvenile,anterior,1000x,"La Selva Biological Station, Costa Rica",soil,Meloidogyne sp,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne sp
memay1.jpg,"Meloidogyne mayaguensis
juvenile 200X
Florida
100 im
© Peter Mulin/2001",juvenile,body,200X,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay10.jpg,"Meloidogyne
mayaguensis
juvenile
lateral field
1000X
Flowda
1m
© Peter Mullin/2001",juvenile,lateral field,1000X,,,Meloidogyne,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne
memay11.jpg,"Meloidogyne mayaguensis
juvenile tail “1000X
Ponds
Jom
© Peter Mullin/2001",juvenile,tail,1000X,,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay12.jpg,"© Peter Mullin/2001
1pm
Meloidogyne mayaguensis
juvenile head ~1000X
Flodda",juvenile,head,1000X,,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay13.jpg,"Meloidog ne mayaguensis
juvenile ead cee
feces
© Peter Mullin/2001",juvenile,head,1000x,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
memay14.jpg,"Meloidogyne mayaguensis
juvenile lateral field 1000X
Florida
© Peter Mullin/2001",juvenile,lateral field,1000X,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay15.jpg,"Meloidogyne
mayaguensis
juvenile tail 400X
Florida",juvenile,tail,400X,Florida,,Meloidogyne,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne
memay16.jpg,"Meloidogyne ma peucnsls
male 0)
head 46:
Florida
© Peter Mullin/2001",male,head,,Florida,,Meloidogyne ma,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne ma
memay17.jpg,"Meloidogyne
mayaguensis
male Fe 400X
Florida
20m
© Peter Mullin/2001",male,tail,400X,Florida,,Meloidogyne,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne
memay18.jpg,"idogyne
wfeiaieniats
Phasmid 1000X
Florida
1pm
© Peter Mullinz2001",male,phasmid,1000X,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
memay19.jpg,"Meloidogyne pagegueneis
male “head 1000)
© Peter Mullin/2001
10pm",male,head,,,,Meloidogyne pagegueneis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne pagegueneis
memay2.jpg,"Meloidogyne mayaguensis
juvenile 200X
Florida
© Peter Mullinz2001",juvenile,head,200X,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay20.jpg,"Meloidogyne mayaguensis
male median bulb ~1d00X
© Peter Mullin/2001",male,median bulb,,,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay21.jpg,"Meloidogyne madrelens
spicules/gubernaculum To0oX
Florida
1pm
© Peter Mullin/2001",male,spicules,,Florida,,Meloidogyne madrelens,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne madrelens
memay22.jpg,"Meloidogyne mayaguensis
male Tateral field ~10d0X,
Florida
© Peter Mullin/2001",male,median bulb,1000x,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay23.jpg,"Meloidogyne mayaguensis
juvenile tail 1000)
Flonds
© Peter Mullin/2001",juvenile,tail,,,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay3.jpg,"Meloidogyne mayaguensis
juvenile anterior 400X
Florida
© Peter Mullin/2001",juvenile,anterior,400X,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay4.jpg,"Meloidogyne pagegzensie
juvenile tail 400)
Florida
20m
© Peter Mullin/2001",juvenile,tail,,Florida,,Meloidogyne pagegzensie,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne pagegzensie
memay5.jpg,"© Peter Mullin72001
<>’
100 im
Meloidogy ne magesiensis
jiwenile 108
Florida",juvenile,body,100x,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
memay6.jpg,"© Peter Mullin/2001
Meloido: yne mayaguensis
jovenilé head “400
Florida",,head,,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
memay7.jpg,"Meloido: Ine maya uensis
juvenile tail 400!
Florida
© Peter Mi
lin/2001",juvenile,tail,,Florida,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
memay8.jpg,"Meloidogyne mayaguensis
juvenile anterior 1000X%
Florida
© Peter Multn/2001",juvenile,anterior,1000X,Florida,,Meloidogyne mayaguensis,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne mayaguensis
memay9.jpg,"Meloidogy ne mayaguensis
nee tail 1000)
Florids
© Peter Mullin/2001",,tail,,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
meparti1.jpg,"© Peter Mullin/2001
Meloidogyne partityla
juvenile 100)",juvenile,body,100x,,,Meloidogyne partityla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne partityla
meparti10.jpg,"Meloido G pene
juvenile iteral Feld 10005
0 Peter Mullin72004",juvenile,lateral field,1000x,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
meparti11.jpg,"Meloidogy ine pale
juvenile oo"" bulb
© Peter Mullin/2001",juvenile,median bulb,1000x,,,,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,
meparti12.jpg,"Meloidogyne Paci
juvenile
© Peter Mullin/2001",juvenile,body,100x,,,Meloidogyne Paci,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne Paci
meparti13.jpg,"Meloidogyne partityla
juvenile head | 400X
‘© Peter Mullin/2001",juvenile,head,400X,,,Meloidogyne partityla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne partityla
meparti14.jpg,"Meloidogyne pong
Po 400)
juvenile
© Peter Mullin72001",juvenile,tail,400x,,,Meloidogyne pong,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne pong
meparti15.jpg,"© Peter Mulin/2001
Meloidogyne partityla
juvenile lateralfield 1000X",juvenile,lateral field,1000X,,,Meloidogyne partityla,Meloidogyne,Meloidogyne,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,Meloidogyne partityla
